GENUS,SPEC,DATE,SEX,LAT_O,LONG_O,ERROR_O,LAT_HR,LONG_HR,ERROR_HR
LASIURUS,CINEREUS,6/12/1969,F,42.707975,-103.412107,1,42.829196,-103.600112,1
LASIURUS,CINEREUS,6/29/2011,M,40.63,-100.515278,1,40.63,-100.515278,1
LASIURUS,CINEREUS,8/15/1959,U,40.6575,-96.657778,1,40.6575,-96.657778,1
LASIURUS,CINEREUS,6/4/1984,F,41.903333,-100.268611,1,41.903333,-100.268611,1
LASIURUS,CINEREUS,7/12/1968,M,41.903333,-100.268611,1,41.88899,-100.290095,1
LASIURUS,CINEREUS,8/16/2012,M,41.903333,-100.268611,1,41.903333,-100.268611,1
LASIURUS,CINEREUS,7/6/1957,F,41.903333,-100.268611,1,41.901408,-100.291221,1
LASIURUS,CINEREUS,5/22/1990,M,42.743333,-103.914722,0.5,42.767499,-103.926787,1
LASIURUS,CINEREUS,7/17/1936,M,41.416667,-118.083333,50,41.995006,-119.988665,1
LASIURUS,CINEREUS,7/10/1987,M,38.31666,-116.560416,10,38.718579,-116.453167,10
LASIURUS,CINEREUS,6/25/1898,F,40.360278,-115.446667,5,40.360278,-115.446667,5
LASIURUS,CINEREUS,7/23/1979,M,38.944722,-117.274444,5,38.902255,-117.202642,7
LASIURUS,CINEREUS,6/27/1936,U,40.4475,-119.665833,5,40.544948,-119.926309,1
LASIURUS,CINEREUS,10/24/1938,U,39.473611,-118.776389,4,39.482541,-118.867683,1
LASIURUS,CINEREUS,9/7/1954,F,39.473611,-118.776389,3.5,39.460664,-118.839734,2
LASIURUS,CINEREUS,10/13/1943,F,39.473611,-118.776389,3.5,39.460664,-118.839734,2
LASIURUS,CINEREUS,8/29/1953,F,39.473611,-118.776389,3,39.460664,-118.839734,2
LASIURUS,CINEREUS,8/30/1953,M,39.473611,-118.776389,3,39.460664,-118.839734,2
LASIURUS,CINEREUS,7/3/1987,M,39.341111,-117.500278,3,39.382456,-117.612938,1
LASIURUS,CINEREUS,8/6/1993,M,39.341111,-117.500278,3,39.382456,-117.612938,1
LASIURUS,CINEREUS,7/30/1933,M,38.228333,-115.595833,3,38.054042,-115.783461,5
LASIURUS,CINEREUS,5/19/1932,F,37.531667,-115.233056,1,37.531667,-115.233056,1
LASIURUS,CINEREUS,6/21/1949,M,38.356944,-118.8975,1,38.356944,-118.8975,1
LASIURUS,CINEREUS,6/11/1963,U,40.783333,-74.216667,50,40.807573,-74.187241,4
LASIURUS,CINEREUS,8/29/1963,F,40.283333,-74.716667,50,40.283333,-74.716667,50
LASIURUS,CINEREUS,8/22/1963,F,40.266667,-74.216667,50,40.396895,-74.091797,3
LASIURUS,CINEREUS,6/24/1964,U,40.633333,-74.266667,50,40.608349,-74.279423,3
LASIURUS,CINEREUS,6/13/1961,F,39.966944,-74.943056,3,39.966944,-74.943056,3
LASIURUS,CINEREUS,9/26/2023,U,40.006944,-75.028611,1,40.002635,-75.033875,1
LASIURUS,CINEREUS,6/14/1960,M,33.95,-108.466667,50,33.618336,-108.893394,5
LASIURUS,CINEREUS,6/14/1960,M,33.95,-108.466667,50,33.618336,-108.893394,5
LASIURUS,CINEREUS,6/14/1960,M,33.95,-108.466667,50,33.618336,-108.893394,5
LASIURUS,CINEREUS,6/7/1983,M,34.883333,-107.966667,50,34.883333,-107.966667,50
LASIURUS,CINEREUS,8/2/1938,M,36.616667,-104.65,50,36.462625,-104.948933,1
LASIURUS,CINEREUS,8/2/1938,M,36.616667,-104.65,50,36.462625,-104.948933,1
LASIURUS,CINEREUS,8/20/1938,M,36.616667,-104.65,50,36.444714,-104.968062,1
LASIURUS,CINEREUS,7/29/1994,M,32.466667,-104.3,50,32.241216,-104.68333,5
LASIURUS,CINEREUS,6/15/1964,M,31.866667,-108.716667,50,31.336218,-108.810712,1
LASIURUS,CINEREUS,6/27/1964,M,31.866667,-108.716667,50,31.450846,-108.994962,1
LASIURUS,CINEREUS,6/27/1964,M,31.866667,-108.716667,50,31.450846,-108.994962,1
LASIURUS,CINEREUS,6/27/1964,M,31.866667,-108.716667,50,31.450846,-108.994962,1
LASIURUS,CINEREUS,6/29/1963,M,31.866667,-108.716667,50,31.740647,-108.796798,1.5
LASIURUS,CINEREUS,6/29/1963,M,31.866667,-108.716667,50,31.740647,-108.796798,1.5
LASIURUS,CINEREUS,6/29/1963,M,31.866667,-108.716667,50,31.740647,-108.796798,1.5
LASIURUS,CINEREUS,6/29/1963,M,31.866667,-108.716667,50,31.740647,-108.796798,1.5
LASIURUS,CINEREUS,6/29/1963,M,31.866667,-108.716667,50,31.740647,-108.796798,1.5
LASIURUS,CINEREUS,6/30/1963,M,31.866667,-108.716667,50,31.740647,-108.796798,1.5
LASIURUS,CINEREUS,6/30/1963,M,31.866667,-108.716667,50,31.740647,-108.796798,1.5
LASIURUS,CINEREUS,8/3/1964,M,31.866667,-108.716667,50,31.439627,-108.713035,1
LASIURUS,CINEREUS,8/9/1963,M,31.866667,-108.716667,50,31.797926,-108.899392,1.5
LASIURUS,CINEREUS,8/9/1963,F,31.866667,-108.716667,50,31.797926,-108.899392,1.5
LASIURUS,CINEREUS,8/12/1963,M,31.866667,-108.716667,50,31.783383,-108.899356,1.5
LASIURUS,CINEREUS,8/31/1964,M,31.866667,-108.716667,50,31.642973,-108.714828,1
LASIURUS,CINEREUS,8/31/1964,M,31.866667,-108.716667,50,31.642973,-108.714828,1
LASIURUS,CINEREUS,9/1/1964,M,31.866667,-108.716667,50,31.566468,-108.777877,1
LASIURUS,CINEREUS,5/21/1981,F,35.566667,-108.3,50,35.932085,-107.491515,1
LASIURUS,CINEREUS,6/13/1969,M,36.533333,-106.7,50,36.383231,-106.400377,1
LASIURUS,CINEREUS,6/13/1969,M,36.533333,-106.7,50,36.383231,-106.400377,1
LASIURUS,CINEREUS,6/13/1969,M,36.533333,-106.7,50,36.383231,-106.400377,1
LASIURUS,CINEREUS,8/2/1983,U,33.116667,-107.3,50,33.374076,-107.923179,3.5
LASIURUS,CINEREUS,8/1/1967,M,36.566667,-105.666667,50,36.130597,-105.514267,1
LASIURUS,CINEREUS,8/1/1967,M,36.566667,-105.666667,50,36.130597,-105.514267,1
LASIURUS,CINEREUS,8/1/1967,M,36.566667,-105.666667,50,36.130597,-105.514267,1
LASIURUS,CINEREUS,8/1/1967,M,36.566667,-105.666667,50,36.130597,-105.514267,1
LASIURUS,CINEREUS,8/1/1967,M,36.566667,-105.666667,50,36.130597,-105.514267,1
LASIURUS,CINEREUS,8/1/1967,M,36.566667,-105.666667,50,36.130597,-105.514267,1
LASIURUS,CINEREUS,8/1/1967,M,36.566667,-105.666667,50,36.130597,-105.514267,1
LASIURUS,CINEREUS,8/2/1967,M,36.566667,-105.666667,50,36.130597,-105.514267,1
LASIURUS,CINEREUS,8/2/1967,M,36.566667,-105.666667,50,36.130597,-105.514267,1
LASIURUS,CINEREUS,8/2/1967,M,36.566667,-105.666667,50,36.130597,-105.514267,1
LASIURUS,CINEREUS,9/20/2003,F,36.533611,-105.271667,11,36.533611,-105.271667,11
LASIURUS,CINEREUS,6/11/1994,F,34.404722,-103.204722,11,34.393301,-103.216671,1
LASIURUS,CINEREUS,10/3/1994,F,34.404722,-103.204722,11,34.393301,-103.216671,1
LASIURUS,CINEREUS,10/19/1994,M,34.404722,-103.204722,11,34.393301,-103.216671,1
LASIURUS,CINEREUS,6/17/1995,M,33.121944,-108.955556,11,32.994675,-108.985192,2
LASIURUS,CINEREUS,6/25/1995,M,32.750278,-107.888333,11,33.041155,-107.980027,1
LASIURUS,CINEREUS,10/7/2008,M,32.538889,-108.961111,11,32.537217,-108.964666,1
LASIURUS,CINEREUS,8/11/2008,M,32.466667,-108.9,11,32.466667,-108.9,10
LASIURUS,CINEREUS,4/22/2018,U,32.309722,-108.147778,11,32.466033,-107.94686,2
LASIURUS,CINEREUS,9/14/1976,M,34.186111,-103.333889,11,34.177026,-103.419122,2
LASIURUS,CINEREUS,6/17/1994,M,34.905278,-107.935,10,34.828283,-108.097728,5
LASIURUS,CINEREUS,6/17/1994,M,34.905278,-107.935,10,34.828283,-108.097728,5
LASIURUS,CINEREUS,8/11/2008,M,32.466667,-108.9,10,32.466667,-108.9,10
LASIURUS,CINEREUS,6/28/1994,M,33.126389,-105.751389,10,32.702,-105.739188,1
LASIURUS,CINEREUS,7/20/1981,M,33.126389,-105.751389,10,32.702736,-105.803309,1
LASIURUS,CINEREUS,7/21/1981,M,33.126389,-105.751389,10,32.702736,-105.803309,1
LASIURUS,CINEREUS,7/22/1981,M,33.126389,-105.751389,10,32.702736,-105.803309,1
LASIURUS,CINEREUS,7/23/1981,M,33.126389,-105.751389,10,32.702736,-105.803309,1
LASIURUS,CINEREUS,6/7/1983,M,32.962222,-108.610556,9,32.843515,-108.513265,1
LASIURUS,CINEREUS,5/23/1938,F,32.766667,-106.333333,9,32.766667,-106.333333,9
LASIURUS,CINEREUS,7/6/1959,M,36.479444,-106.437222,9,36.515627,-106.267888,1.5
LASIURUS,CINEREUS,7/6/1959,M,36.479444,-106.437222,9,36.515627,-106.267888,1.5
LASIURUS,CINEREUS,7/6/1959,M,36.479444,-106.437222,9,36.515627,-106.267888,1.5
LASIURUS,CINEREUS,7/12/1975,M,33.558056,-105.707222,8,33.449343,-105.687918,2
LASIURUS,CINEREUS,6/24/1963,M,36.143056,-108.709722,8,36.126521,-108.848453,3
LASIURUS,CINEREUS,6/24/1963,M,36.143056,-108.709722,8,36.126521,-108.848453,3
LASIURUS,CINEREUS,6/24/1963,M,36.143056,-108.709722,8,36.126521,-108.848453,3
LASIURUS,CINEREUS,6/24/1963,M,36.143056,-108.709722,8,36.126521,-108.848453,3
LASIURUS,CINEREUS,6/25/1963,M,36.143056,-108.709722,8,36.077448,-108.899926,15
LASIURUS,CINEREUS,6/25/1963,M,36.143056,-108.709722,8,36.077448,-108.899926,15
LASIURUS,CINEREUS,6/25/1963,M,36.143056,-108.709722,8,36.077448,-108.899926,15
LASIURUS,CINEREUS,6/25/1963,M,36.143056,-108.709722,8,36.077448,-108.899926,15
LASIURUS,CINEREUS,7/9/1975,M,33.558056,-105.707222,7,33.457296,-105.735855,1
LASIURUS,CINEREUS,5/3/1963,F,34.058333,-106.890833,6.5,34.0236,-107.003329,2
LASIURUS,CINEREUS,6/2/1961,M,34.058333,-106.890833,6.5,34.0236,-107.003329,2
LASIURUS,CINEREUS,7/13/1963,M,36.703889,-105.594444,6.5,36.799928,-105.560946,1
LASIURUS,CINEREUS,7/13/1963,M,36.703889,-105.594444,6.5,36.799928,-105.560946,1
LASIURUS,CINEREUS,7/13/1963,M,36.703889,-105.594444,6.5,36.799928,-105.560946,1
LASIURUS,CINEREUS,7/13/1963,M,36.703889,-105.594444,6.5,36.799928,-105.560946,1
LASIURUS,CINEREUS,7/13/1963,M,36.703889,-105.594444,6.5,36.799928,-105.560946,1
LASIURUS,CINEREUS,7/13/1963,M,36.703889,-105.594444,6.5,36.799928,-105.560946,1
LASIURUS,CINEREUS,7/13/1963,M,36.703889,-105.594444,6.5,36.799928,-105.560946,1
LASIURUS,CINEREUS,7/13/1963,M,36.703889,-105.594444,6.5,36.799928,-105.560946,1
LASIURUS,CINEREUS,7/13/1963,M,36.703889,-105.594444,6.5,36.799928,-105.560946,1
LASIURUS,CINEREUS,7/13/1963,M,36.703889,-105.594444,6,36.799928,-105.560946,1
LASIURUS,CINEREUS,7/13/1963,M,36.703889,-105.594444,6,36.799928,-105.560946,1
LASIURUS,CINEREUS,7/13/1963,M,36.703889,-105.594444,6,36.799928,-105.560946,1
LASIURUS,CINEREUS,7/13/1963,M,36.703889,-105.594444,6,36.799928,-105.560946,1
LASIURUS,CINEREUS,7/13/1963,M,36.703889,-105.594444,6,36.799928,-105.560946,1
LASIURUS,CINEREUS,7/13/1963,M,36.703889,-105.594444,6,36.799928,-105.560946,1
LASIURUS,CINEREUS,7/13/1963,M,36.703889,-105.594444,6,36.799928,-105.560946,1
LASIURUS,CINEREUS,7/13/1963,M,36.703889,-105.594444,6,36.799928,-105.560946,1
LASIURUS,CINEREUS,7/13/1963,M,36.703889,-105.594444,6,36.799928,-105.560946,1
LASIURUS,CINEREUS,6/13/1971,M,35.080833,-106.3875,5,35.031608,-106.361965,1
LASIURUS,CINEREUS,6/13/1971,M,35.080833,-106.3875,5,35.031608,-106.361965,1
LASIURUS,CINEREUS,4/4/1991,F,33.218611,-108.89,5,33.209377,-108.872376,1
LASIURUS,CINEREUS,6/5/1996,M,33.483333,-104.4,5,33.483333,-104.4,5
LASIURUS,CINEREUS,8/26/1963,F,32.812778,-105.201944,5,32.819838,-105.222003,4
LASIURUS,CINEREUS,8/26/1963,F,32.812778,-105.201944,5,32.819838,-105.222003,4
LASIURUS,CINEREUS,7/7/1977,M,35.147222,-107.850833,5,35.082881,-107.761172,3
LASIURUS,CINEREUS,6/22/1954,M,36.465278,-104.943889,5,36.378465,-105.015917,1
LASIURUS,CINEREUS,6/26/1954,M,36.465278,-104.943889,5,36.378465,-105.015917,1
LASIURUS,CINEREUS,8/27/2020,F,32.312222,-106.777778,5,32.298765,-106.870521,2
LASIURUS,CINEREUS,8/27/2020,F,32.312222,-106.777778,5,32.298765,-106.870521,2
LASIURUS,CINEREUS ,10/20/1950,M,32.032778,-104.500278,5,32.032778,-104.500278,5
LASIURUS,CINEREUS,6/13/1961,M,33.121944,-108.955556,5,33.115307,-108.999631,1
LASIURUS,CINEREUS,6/13/1961,M,33.121944,-108.955556,5,33.115307,-108.999631,1
LASIURUS,CINEREUS,6/13/1961,M,33.121944,-108.955556,5,33.115307,-108.999631,1
LASIURUS,CINEREUS,6/8/1981,M,31.426389,-108.570833,5,31.421709,-108.657904,1.5
LASIURUS,CINEREUS,6/9/1981,M,31.426389,-108.570833,5,31.421709,-108.657904,1.5
LASIURUS,CINEREUS,6/10/1981,M,31.426389,-108.570833,5,31.450739,-108.69206,1.5
LASIURUS,CINEREUS,6/16/1980,M,31.663333,-108.68,5,31.642571,-108.757654,1
LASIURUS,CINEREUS,6/16/1980,M,31.663333,-108.68,5,31.642571,-108.757654,1
LASIURUS,CINEREUS,6/16/1980,M,31.663333,-108.68,5,31.642571,-108.757654,1
LASIURUS,CINEREUS,6/16/1980,M,31.663333,-108.68,5,31.642571,-108.757654,1
LASIURUS,CINEREUS,6/16/1980,M,31.663333,-108.68,5,31.642571,-108.757654,1
LASIURUS,CINEREUS,6/16/1980,M,31.663333,-108.68,5,31.642571,-108.757654,1
LASIURUS,CINEREUS,6/16/1980,M,31.663333,-108.68,5,31.642571,-108.757654,1
LASIURUS,CINEREUS,6/16/1980,M,31.663333,-108.68,5,31.642571,-108.757654,1
LASIURUS,CINEREUS,6/16/1980,M,31.663333,-108.68,5,31.642571,-108.757654,1
LASIURUS,CINEREUS,6/28/1964,M,31.533611,-108.876667,5,31.517427,-108.984928,1
LASIURUS,CINEREUS,6/28/1964,M,31.533611,-108.876667,5,31.517427,-108.984928,1
LASIURUS,CINEREUS,8/13/1962,F,31.533611,-108.876667,5,31.517427,-108.984928,1
LASIURUS,CINEREUS,8/13/1962,M,31.533611,-108.876667,5,31.517427,-108.984928,1
LASIURUS,CINEREUS,8/13/1962,M,31.533611,-108.876667,5,31.517427,-108.984928,1
LASIURUS,CINEREUS,10/13/1964,M,31.533611,-108.876667,5,31.517427,-108.984928,1
LASIURUS,CINEREUS,10/13/1964,M,31.533611,-108.876667,5,31.517427,-108.984928,1
LASIURUS,CINEREUS,5/11/1967,M,35.798889,-107.181111,5,35.798889,-107.181111,3
LASIURUS,CINEREUS,5/11/1967,M,35.798889,-107.181111,5,35.798889,-107.181111,3
LASIURUS,CINEREUS,6/12/1963,M,35.266944,-106.213333,5,35.229484,-106.186363,3
LASIURUS,CINEREUS,5/22/1995,M,33.8,-106.866667,5,33.837452,-106.862221,3
LASIURUS,CINEREUS,6/18/1966,M,34.214444,-107.489722,5,34.266402,-107.540854,1
LASIURUS,CINEREUS,6/18/1966,M,34.214444,-107.489722,5,34.266402,-107.540854,1
LASIURUS,CINEREUS,7/21/1962,M,33.711944,-107.448611,5,33.711944,-107.448611,5
LASIURUS,CINEREUS,7/21/1962,M,33.711944,-107.448611,5,33.711944,-107.448611,5
LASIURUS,CINEREUS,9/9/1994,M,33.922222,-106.865,5,33.561332,-107.388649,3
LASIURUS,CINEREUS,9/26/1970,F,33.805,-106.906944,5,33.809606,-106.867645,5
LASIURUS,CINEREUS,6/30/1962,M,36.358611,-105.608889,5,36.272783,-105.576324,1
LASIURUS,CINEREUS,6/30/1962,M,36.358611,-105.608889,5,36.272783,-105.576324,1
LASIURUS,CINEREUS,7/1/1962,M,36.358611,-105.608889,5,36.272783,-105.576324,1
LASIURUS,CINEREUS,7/1/1962,M,36.358611,-105.608889,5,36.272783,-105.576324,1
LASIURUS,CINEREUS,7/12/1963,M,36.708056,-105.405556,5,36.638391,-105.384654,1
LASIURUS,CINEREUS,7/12/1963,M,36.708056,-105.405556,5,36.638391,-105.384654,1
LASIURUS,CINEREUS,7/12/1963,M,36.708056,-105.405556,5,36.638391,-105.384654,1
LASIURUS,CINEREUS,7/12/1963,M,36.708056,-105.405556,5,36.638391,-105.384654,1
LASIURUS,CINEREUS,7/12/1963,M,36.708056,-105.405556,5,36.638391,-105.384654,1
LASIURUS,CINEREUS,7/12/1963,M,36.708056,-105.405556,5,36.638391,-105.384654,1
LASIURUS,CINEREUS,7/12/1963,M,36.708056,-105.405556,5,36.638391,-105.384654,1
LASIURUS,CINEREUS,8/18/1939,M,36.712222,-103.059722,5,36.757598,-103.097844,2
LASIURUS,CINEREUS,4/29/1961,F,34.058333,-106.890833,4.5,34.068037,-106.81028,2
LASIURUS,CINEREUS,4/29/1961,F,34.058333,-106.890833,4.5,34.068037,-106.81028,2
LASIURUS,CINEREUS,4/29/1961,F,34.058333,-106.890833,4.5,34.068037,-106.81028,2
LASIURUS,CINEREUS,6/6/1982,F,35.084444,-106.650556,4,35.094989,-106.604065,1
LASIURUS,CINEREUS,8/22/1963,M,35.084444,-106.650556,4,35.084444,-106.650556,4
LASIURUS,CINEREUS,8/23/1961,M,35.084444,-106.650556,4,35.10941,-106.546484,1
LASIURUS,CINEREUS,8/23/1963,M,35.084444,-106.650556,4,35.084444,-106.650556,4
LASIURUS,CINEREUS,9/10/1955,F,35.084444,-106.650556,4,35.084444,-106.650556,4
LASIURUS,CINEREUS,7/15/1963,M,36.510833,-104.915278,4,36.52164,-104.985018,1
LASIURUS,CINEREUS,6/11/1965,M,32.175556,-104.376111,4,32.182013,-104.296576,1
LASIURUS,CINEREUS,7/8/1963,M,33.398611,-105.680278,4,33.386693,-105.742174,1
LASIURUS,CINEREUS,7/9/1963,M,33.398611,-105.680278,4,33.386693,-105.742174,1
LASIURUS,CINEREUS,7/19/1994,M,33.805,-106.906944,3.9,33.837452,-106.862221,3
LASIURUS,CINEREUS,4/14/1960,F,35.186667,-106.6175,3,35.205361,-106.702633,1
LASIURUS,CINEREUS,5/19/1961,F,35.026389,-106.543333,3,35.079947,-106.402653,2
LASIURUS,CINEREUS,5/19/1961,F,35.026389,-106.543333,3,35.079947,-106.402653,2
LASIURUS,CINEREUS,5/30/1961,F,35.026389,-106.543333,3,35.079947,-106.402653,2
LASIURUS,CINEREUS,6/27/1961,M,35.026389,-106.543333,3,35.078869,-106.387317,1
LASIURUS,CINEREUS,6/20/1965,M,33.396667,-108.793611,3,33.391519,-108.861248,1
LASIURUS,CINEREUS,10/12/1961,M,33.409722,-108.571667,3,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/18/1956,M,33.88111,-108.53833,3,33.908443,-108.504867,1
LASIURUS,CINEREUS,6/19/1956,M,33.88111,-108.53833,3,33.908443,-108.504867,1
LASIURUS,CINEREUS,6/19/1956,M,33.88111,-108.53833,3,33.908443,-108.504867,1
LASIURUS,CINEREUS,6/20/1956,M,33.88111,-108.53833,3,33.908443,-108.504867,1
LASIURUS,CINEREUS,9/5/1982,F,35.253889,-107.607778,3,35.253889,-107.607778,3
LASIURUS,CINEREUS,5/8/2024,F,31.615278,-108.363056,3,31.623583,-108.373735,1
LASIURUS,CINEREUS,6/6/1962,M,31.3325,-109.088056,3,31.364269,-109.029167,1.5
LASIURUS,CINEREUS,7/18/1931,M,33.331667,-105.6725,3,33.336499,-105.742148,1
LASIURUS,CINEREUS,7/30/1931,M,33.331667,-105.6725,3,33.336499,-105.742148,1
LASIURUS,CINEREUS,6/26/1963,M,32.801111,-105.731111,3,32.739701,-105.720802,2
LASIURUS,CINEREUS,7/2/1994,M,32.638889,-105.633333,3,32.629892,-105.62732,1
LASIURUS,CINEREUS,7/25/1963,M,32.801111,-105.731111,3,32.739701,-105.720802,2
LASIURUS,CINEREUS,7/25/1963,M,32.801111,-105.731111,3,32.739701,-105.720802,2
LASIURUS,CINEREUS,7/29/1963,M,32.670556,-105.458889,3,32.984135,-105.410128,1
LASIURUS,CINEREUS,7/29/1963,M,32.670556,-105.458889,3,32.984135,-105.410128,1
LASIURUS,CINEREUS,7/30/1963,M,32.834444,-105.625,3,32.836958,-105.622768,1
LASIURUS,CINEREUS,8/27/1963,F,32.821944,-105.678611,3,32.843093,-105.566183,1
LASIURUS,CINEREUS,8/27/1979,F,32.748056,-105.914722,3,32.754674,-105.900372,3
LASIURUS,CINEREUS,9/8/1979,M,32.748056,-105.914722,3,32.754674,-105.900372,3
LASIURUS,CINEREUS,9/22/1979,M,32.748056,-105.914722,3,32.754674,-105.900372,3
LASIURUS,CINEREUS,8/2/1997,M,36.593889,-106.728056,3,36.621608,-106.712597,1.5
LASIURUS,CINEREUS,8/2/1997,M,36.593889,-106.728056,3,36.621608,-106.712597,1.5
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,F,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/12/1967,M,35.593889,-105.223333,3,35.618236,-105.245751,1
LASIURUS,CINEREUS,5/27/1967,M,35.593889,-105.223333,3,35.593889,-105.223333,3
LASIURUS,CINEREUS,5/27/1967,M,35.593889,-105.223333,3,35.593889,-105.223333,3
LASIURUS,CINEREUS,5/27/1967,M,35.593889,-105.223333,3,35.593889,-105.223333,3
LASIURUS,CINEREUS,5/27/1967,F,35.593889,-105.223333,3,35.593889,-105.223333,3
LASIURUS,CINEREUS,6/3/1961,M,34.084167,-107.005,3,34.02415,-107.130725,3
LASIURUS,CINEREUS,6/3/1961,M,34.084167,-107.005,3,34.02415,-107.130725,3
LASIURUS,CINEREUS,6/3/1961,M,34.084167,-107.005,3,34.02415,-107.130725,3
LASIURUS,CINEREUS,6/3/1961,M,34.084167,-107.005,3,34.02415,-107.130725,3
LASIURUS,CINEREUS,6/3/1961,M,34.084167,-107.005,3,34.02415,-107.130725,3
LASIURUS,CINEREUS,7/15/1960,M,34.084167,-107.005,3,34.02415,-107.130725,3
LASIURUS,CINEREUS,7/15/1960,M,34.084167,-107.005,3,34.02415,-107.130725,3
LASIURUS,CINEREUS,7/16/1960,M,34.084167,-107.005,3,34.02415,-107.130725,3
LASIURUS,CINEREUS,7/16/1960,M,34.084167,-107.005,3,34.02415,-107.130725,3
LASIURUS,CINEREUS,8/30/2009,F,34.084167,-107.005,3,34.02415,-107.130725,3
LASIURUS,CINEREUS,9/13/1986,M,33.443611,-107.1575,3,33.560826,-107.387934,1
LASIURUS,CINEREUS,9/13/1986,M,33.443611,-107.1575,3,33.560826,-107.387934,1
LASIURUS,CINEREUS,5/3/1969,M,35.163056,-106.346944,2.5,35.196872,-106.312587,1
LASIURUS,CINEREUS,5/3/1969,F,35.163056,-106.346944,2.5,35.196872,-106.312587,1
LASIURUS,CINEREUS,5/3/1969,F,35.163056,-106.346944,2.5,35.196872,-106.312587,1
LASIURUS,CINEREUS,5/3/1969,F,35.163056,-106.346944,2.5,35.196872,-106.312587,1
LASIURUS,CINEREUS,5/3/1969,F,35.163056,-106.346944,2.5,35.196872,-106.312587,1
LASIURUS,CINEREUS,5/18/1969,F,35.163056,-106.346944,2.5,35.196872,-106.312587,1
LASIURUS,CINEREUS,5/18/1969,F,35.163056,-106.346944,2.5,35.196872,-106.312587,1
LASIURUS,CINEREUS,6/1/1967,M,35.163056,-106.346944,2.5,35.196352,-106.303953,1
LASIURUS,CINEREUS,6/1/1967,F,35.163056,-106.346944,2.5,35.196352,-106.303953,1
LASIURUS,CINEREUS,6/1/1967,F,35.163056,-106.346944,2.5,35.196352,-106.303953,1
LASIURUS,CINEREUS,6/1/1967,F,35.163056,-106.346944,2.5,35.196352,-106.303953,1
LASIURUS,CINEREUS,6/1/1969,F,35.163056,-106.346944,2.5,35.196872,-106.312587,1
LASIURUS,CINEREUS,6/1/1969,F,35.163056,-106.346944,2.5,35.196872,-106.312587,1
LASIURUS,CINEREUS,6/1/1969,F,35.163056,-106.346944,2.5,35.196872,-106.312587,1
LASIURUS,CINEREUS,6/5/1968,M,35.163056,-106.346944,2.5,35.196352,-106.303953,1
LASIURUS,CINEREUS,6/5/1968,M,35.163056,-106.346944,2.5,35.196352,-106.303953,1
LASIURUS,CINEREUS,6/5/1968,M,35.163056,-106.346944,2.5,35.196352,-106.303953,1
LASIURUS,CINEREUS,6/5/1968,M,35.163056,-106.346944,2.5,35.196352,-106.303953,1
LASIURUS,CINEREUS,6/7/1967,M,35.163056,-106.346944,2.5,35.196352,-106.303953,1
LASIURUS,CINEREUS,6/23/1967,M,35.163056,-106.346944,2.5,35.196352,-106.303953,1
LASIURUS,CINEREUS,6/23/1967,M,35.163056,-106.346944,2.5,35.196352,-106.303953,1
LASIURUS,CINEREUS,6/23/1967,M,35.163056,-106.346944,2.5,35.196352,-106.303953,1
